CONTENT_LENGTH,WHOIS_UPDATED_DATE,WHOIS_REGDATE,WHOIS_COUNTRY,WHOIS_STATEPRO,SERVER,NUMBER_SPECIAL_CHARACTERS,Type
0.063991,0.913851,0.042745,0.97619,0.617886,0.453782,0.078947,0.0
0.017903,0.993243,0.941507,0.97619,0.528455,0.903361,0.157895,0.0
0.00006,0.474662,0.629921,0.642857,0.642276,0.802521,0.105263,0.0
0.068458,0.5,0.99775,0.166667,0.674797,0.021008,0.105263,0.0
0.013165,0.119932,0.12036,0.97619,0.154472,0.55042,0.105263,0.0
0.000348,0.668919,0.659168,0.97619,0.536585,0.315126,0.078947,0.0
0.000334,0.523649,0.661192,0.97619,0.154472,0.331933,0.131579,0.0
0.019049,0.805743,0.957255,0.97619,0.154472,0.739496,0.131579,0.0
0.017782,0.119932,0.12036,0.97619,0.154472,0.546218,0.105263,0.0
0.007231,0.119932,0.12036,0.97619,0.154472,0.705882,0.105263,0.0
0.00098,0.608108,0.286839,0.97619,0.154472,0.407563,0.131579,0.0
0.000294,0.302365,0.101237,0.047619,0.910569,0.021008,0.078947,0.0
0.036612,0.116554,0.948256,0.97619,0.495935,0.021008,0.105263,0.0
0.023021,0.846284,0.551181,0.97619,0.617886,0.739496,0.131579,0.0
0.00663,0.483108,0.446569,0.047619,0.764228,0.021008,0.105263,0.0
0.000499,0.246622,0.822272,0.97619,0.886179,0.516807,0.105263,0.0
0.017744,0.119932,0.12036,0.97619,0.154472,0.693277,0.131579,0.0
0.006152,0.876689,0.249719,0.97619,0.926829,0.021008,0.078947,0.0
0.002257,0.444257,0.393701,0.97619,0.926829,0.743697,0.105263,0.0
0.017015,0.025338,0.888639,0.97619,0.926829,0.457983,0.105263,0.0
0.014161,0.817568,0.802025,0.97619,0.617886,0.819328,0.052632,0.0
0.010104,0.472973,0.695163,0.166667,0.674797,0.407563,0.131579,0.0
0.006688,0.807432,0.703037,0.642857,0.626016,0.428571,0.131579,0.0
0.01039,0.984797,0.663667,0.97619,0.154472,0.739496,0.105263,0.0
0.011065,0.119932,0.12036,0.97619,0.154472,0.609244,0.105263,0.0
0.022719,0.690878,0.305962,0.97619,0.154472,0.739496,0.078947,0.0
0.001,0.466216,0.6009,0.97619,0.154472,0.743697,0.157895,1.0
0.00034,0.900338,0.874016,0.97619,0.154472,0.819328,0.184211,1.0
0.010458,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.011065,0.119932,0.12036,0.97619,0.154472,0.659664,0.157895,0.0
0.000356,0.516892,0.467942,0.97619,0.154472,0.315126,0.105263,0.0
0.037649,0.746622,0.64297,0.97619,0.154472,0.844538,0.105263,0.0
0.000017,0.716216,0.142857,0.97619,0.926829,0.529412,0.105263,0.0
0.007236,0.119932,0.12036,0.97619,0.154472,0.722689,0.157895,0.0
0.003686,0.472973,0.285714,0.97619,0.617886,0.021008,0.105263,0.0
0.0499,0.993243,0.941507,0.97619,0.528455,0.903361,0.131579,0.0
0.000032,0.248311,0.141732,0.97619,0.918699,0.739496,0.078947,0.0
0.002849,0.295608,0.426322,0.97619,0.065041,0.743697,0.105263,0.0
0.033592,0.733108,0.480315,0.97619,0.617886,0.743697,0.105263,0.0
0.034622,0.689189,0.735658,0.97619,0.926829,0.394958,0.078947,0.0
0.00053,0.547297,0.07649,0.5,0.691057,0.021008,0.131579,0.0
0.048976,0.609797,0.553431,0.97619,0.487805,0.243697,0.131579,0.0
0.031767,0.135135,0.228346,0.97619,0.723577,0.739496,0.157895,0.0
0.009757,0.119932,0.12036,0.97619,0.154472,0.676471,0.105263,0.0
0.027431,0.011824,0.473566,0.97619,0.154472,0.407563,0.105263,0.0
0.000297,0.190878,0.177728,0.97619,0.723577,0.021008,0.078947,0.0
0.00097,0.608108,0.286839,0.97619,0.154472,0.407563,0.157895,0.0
0.060053,0.565878,0.213723,0.97619,0.569106,0.794118,0.131579,0.0
0.011949,0.464527,0.588301,0.97619,0.617886,0.739496,0.105263,0.0
0.004445,0.989865,0.451069,0.97619,0.154472,0.743697,0.078947,0.0
0.002326,0.728041,0.915636,0.97619,0.658537,0.743697,0.131579,0.0
0.007643,0.952703,0.580427,0.97619,0.154472,0.743697,0.078947,0.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.184211,0.0
0.019257,0.221284,0.867267,0.97619,0.154472,0.886555,0.131579,0.0
0.002327,0.728041,0.915636,0.97619,0.658537,0.743697,0.157895,0.0
0.102892,0.564189,0.392576,0.97619,0.536585,0.021008,0.131579,0.0
0.00234,0.728041,0.915636,0.97619,0.658537,0.743697,0.131579,0.0
0.000362,0.497297,0.291789,0.97619,0.154472,0.021008,0.184211,0.0
0.000256,0.515203,0.885264,0.97619,0.154472,0.743697,0.131579,0.0
0.022769,0.844595,0.939258,0.714286,0.471545,0.428571,0.078947,0.0
0.013469,0.651351,0.55973,0.97619,0.154472,0.542017,0.131579,0.0
0.007646,0.498649,0.269741,0.97619,0.154472,0.021008,0.131579,0.0
0.015596,0.898649,0.731159,0.97619,0.065041,0.428571,0.078947,0.0
0.000513,0.533784,0.210349,0.97619,0.512195,0.231092,0.078947,0.0
0.010757,0.70777,0.775028,0.97619,0.154472,0.462185,0.052632,0.0
0.015869,0.966216,0.91676,0.047619,0.609756,0.109244,0.105263,0.0
0.137587,0.119932,0.12036,0.97619,0.154472,0.592437,0.131579,0.0
0.023469,0.33277,0.092238,0.690476,0.707317,0.743697,0.131579,0.0
0.001208,0.984797,0.663667,0.97619,0.154472,0.739496,0.105263,0.0
0.003477,0.722973,0.673791,0.97619,0.154472,0.739496,0.026316,0.0
0.004196,0.893581,0.326209,0.690476,0.707317,0.214286,0.157895,1.0
0.00217,0.315878,0.365579,0.97619,0.845528,0.428571,0.105263,0.0
0.023469,0.33277,0.092238,0.690476,0.707317,0.743697,0.105263,0.0
0.002389,0.285473,0.781777,0.166667,0.674797,0.739496,0.105263,0.0
0.011998,0.155405,0.652418,0.97619,0.926829,0.823529,0.078947,0.0
0.000499,0.246622,0.822272,0.97619,0.886179,0.516807,0.105263,0.0
0.011339,0.959459,0.812148,0.690476,0.707317,0.021008,0.078947,0.0
0.053122,0.798986,0.372328,0.97619,0.926829,0.941176,0.105263,0.0
0.000499,0.574324,0.515186,0.97619,0.560976,0.516807,0.131579,0.0
0.000902,0.648649,0.215973,0.97619,0.00813,0.428571,0.157895,0.0
0.000652,0.533446,0.487964,0.97619,0.154472,0.067227,0.131579,0.0
0.010393,0.984797,0.663667,0.97619,0.154472,0.739496,0.105263,0.0
0.046877,0.275338,0.014623,0.97619,0.926829,0.739496,0.131579,0.0
0.003731,0.557432,0.462317,0.97619,0.154472,0.428571,0.131579,0.0
0.02718,0.594595,0.564679,0.97619,0.154472,0.021008,0.105263,0.0
0.012917,0.364865,0.862767,0.714286,0.308943,0.743697,0.105263,0.0
0.001768,0.831081,0.334083,0.97619,0.243902,0.5,0.105263,0.0
0.085946,0.618243,0.649044,0.97619,0.154472,0.466387,0.105263,0.0
0.140765,0.119932,0.12036,0.97619,0.154472,0.676471,0.184211,0.0
0.004462,0.842905,0.394826,0.047619,0.764228,0.369748,0.131579,0.0
0.066423,0.758446,0.029246,0.97619,0.569106,0.941176,0.105263,0.0
0.01609,0.33277,0.092238,0.690476,0.707317,0.743697,0.157895,0.0
0.010289,0.842905,0.394826,0.047619,0.764228,0.369748,0.131579,0.0
0.01453,0.342905,0.931384,0.97619,0.154472,0.743697,0.131579,0.0
0.004106,0.589865,0.561755,0.97619,0.154472,0.117647,0.157895,0.0
0.022257,0.670608,0.68054,0.97619,0.723577,0.243697,0.105263,0.0
0.000738,0.282095,0.307087,0.166667,0.674797,0.222689,0.078947,0.0
0.01664,0.393581,0.308211,0.97619,0.154472,0.361345,0.157895,0.0
0.007423,0.011824,0.473566,0.97619,0.154472,0.407563,0.105263,0.0
0.022932,0.172297,0.844769,0.97619,0.154472,0.021008,0.105263,0.0
0.014674,0.875,0.133858,0.357143,0.414634,0.02521,0.131579,0.0
0.017744,0.119932,0.12036,0.97619,0.154472,0.714286,0.157895,0.0
0.00657,0.722973,0.673791,0.97619,0.154472,0.739496,0.078947,0.0
0.005759,0.483108,0.446569,0.047619,0.764228,0.021008,0.131579,0.0
0.007476,0.665541,0.640045,0.97619,0.617886,0.042017,0.078947,0.0
0.021464,0.815878,0.103487,0.166667,0.479675,0.743697,0.078947,0.0
0.010393,0.984797,0.663667,0.97619,0.154472,0.739496,0.105263,0.0
0.068456,0.5,0.99775,0.166667,0.674797,0.021008,0.105263,0.0
0.00104,0.984797,0.663667,0.97619,0.154472,0.739496,0.105263,0.0
0.000297,0.130068,0.664792,0.97619,0.154472,0.815126,0.105263,0.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.157895,0.0
0.000531,0.653716,0.510686,0.333333,0.715447,0.491597,0.131579,1.0
0.000986,0.466216,0.59955,0.97619,0.154472,0.743697,0.157895,1.0
0.003875,0.576014,0.517435,0.97619,0.886179,0.092437,0.131579,1.0
0.003875,0.576014,0.517435,0.97619,0.886179,0.092437,0.157895,1.0
0.013187,0.913851,0.908886,0.261905,0.739837,0.021008,0.236842,1.0
0.000499,0.962838,0.436445,0.97619,0.065041,0.516807,0.105263,0.0
0.103402,0.564189,0.392576,0.97619,0.536585,0.021008,0.131579,0.0
0.019873,0.592568,0.448369,0.97619,0.154472,0.743697,0.157895,0.0
0.00217,0.315878,0.365579,0.97619,0.845528,0.428571,0.105263,0.0
0.007237,0.119932,0.12036,0.97619,0.154472,0.680672,0.157895,0.0
0.005771,0.483108,0.446569,0.047619,0.764228,0.021008,0.157895,0.0
0.000499,0.60473,0.019123,0.97619,0.178862,0.516807,0.078947,0.0
0.025156,0.412162,0.832396,0.97619,0.243902,0.352941,0.105263,0.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.105263,0.0
0.004462,0.842905,0.394826,0.047619,0.764228,0.369748,0.131579,0.0
0.000444,0.121622,0.084364,0.97619,0.154472,0.021008,0.157895,0.0
0.000499,0.58277,0.381327,0.97619,0.227642,0.516807,0.078947,0.0
0.000461,0.04223,0.059618,0.97619,0.154472,0.012605,0.078947,0.0
0.021429,0.057432,0.129359,0.261905,0.739837,0.394958,0.105263,0.0
0.000499,0.893581,0.165354,0.547619,0.382114,0.516807,0.105263,0.0
0.010249,0.119932,0.12036,0.97619,0.154472,0.710084,0.105263,0.0
0.00006,0.883446,0.697413,0.97619,0.178862,0.529412,0.105263,0.0
0.000513,0.60473,0.548931,0.97619,0.065041,0.021008,0.105263,0.0
0.080375,0.900338,0.304837,0.97619,0.617886,0.87395,0.157895,0.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.157895,0.0
0.010393,0.984797,0.663667,0.97619,0.154472,0.739496,0.105263,0.0
0.058717,0.70777,0.775028,0.97619,0.154472,0.462185,0.052632,0.0
0.020249,0.898649,0.731159,0.97619,0.065041,0.428571,0.078947,0.0
0.002112,0.701014,0.644544,0.97619,0.154472,0.210084,0.157895,0.0
0.000089,0.493243,0.455568,0.97619,0.178862,0.021008,0.131579,0.0
0.071741,0.5,0.99775,0.166667,0.674797,0.021008,0.105263,0.0
0.008835,0.489865,0.52306,0.380952,0.162602,0.798319,0.131579,0.0
0.000499,0.035473,0.839145,0.452381,0.447154,0.516807,0.078947,0.0
0.004036,0.744932,0.427447,0.97619,0.495935,0.428571,0.157895,0.0
0.000813,0.038851,0.654668,0.547619,0.382114,0.92437,0.184211,1.0
0.003405,0.804054,0.967379,0.904762,0.95935,0.827731,0.184211,1.0
0.000992,0.094595,0.700787,0.547619,0.382114,0.882353,0.210526,1.0
0.007512,0.483108,0.447694,0.97619,0.902439,0.819328,0.184211,1.0
0.013187,0.913851,0.908886,0.261905,0.739837,0.021008,0.210526,1.0
0.000537,0.819257,0.055118,0.97619,0.065041,0.428571,0.052632,0.0
0.001477,0.824324,0.718785,0.97619,0.617886,0.021008,0.105263,0.0
0.000499,0.915541,0.347582,0.97619,0.512195,0.516807,0.105263,0.0
0.02982,0.228041,0.314961,0.190476,1,0.021008,0.131579,0.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.157895,0.0
0.000732,0.27027,0.498313,0.97619,0.154472,0.193277,0.105263,0.0
0.001206,0.984797,0.663667,0.97619,0.154472,0.739496,0.105263,0.0
0.001768,0.952703,0.499438,0.97619,0.300813,0.5,0.131579,0.0
0.013637,0.394257,0.252868,0.97619,0.154472,0.021008,0.157895,0.0
0.010486,0.054054,0.907762,0.97619,0.154472,0.743697,0.105263,0.0
0.042256,0.483108,0.446569,0.047619,0.764228,0.021008,0.131579,0.0
0.000779,0.384122,0.457368,0.97619,0.154472,0.12605,0.184211,0.0
0.034725,0.677365,0.15748,0.97619,0.154472,0.02521,0.105263,0.0
0.007709,0.447635,0.3982,0.97619,0.154472,0.021008,0.105263,0.0
0.006809,0.942568,0.752531,0.214286,0.292683,0.848739,0.131579,0.0
0.003646,0.785473,0.733408,0.97619,0.723577,0.021008,0.052632,0.0
0.083944,0.011824,0.473566,0.97619,0.154472,0.407563,0.105263,0.0
0.019885,0.680743,0.472441,0.97619,0.926829,0.428571,0.105263,0.0
0.003264,0.373311,0.374578,0.97619,0.154472,0.915966,0.105263,0.0
0.000197,0.067568,0.87739,0.97619,0.495935,0.021008,0.105263,0.0
0.136236,0.119932,0.12036,0.97619,0.154472,0.634454,0.157895,0.0
0.00025,0.243243,0.088864,0.97619,0.845528,0.743697,0.105263,0.0
0.102333,0.564189,0.392576,0.97619,0.536585,0.021008,0.131579,0.0
0.000986,0.608108,0.286839,0.97619,0.154472,0.407563,0.184211,0.0
0.068374,0.5,0.99775,0.166667,0.674797,0.021008,0.105263,0.0
0.010598,0.464527,0.587177,0.97619,0.617886,0.117647,0.131579,0.0
0.025561,0.758446,0.029246,0.97619,0.569106,0.941176,0.131579,0.0
0.002318,0.728041,0.915636,0.97619,0.658537,0.743697,0.131579,0.0
0.002107,0.305743,0.447019,0.97619,0.154472,0.021008,0.157895,0.0
0.005771,0.483108,0.446569,0.047619,0.764228,0.021008,0.131579,0.0
0.014645,0.489865,0.589426,0.97619,0.227642,0.743697,0.131579,0.0
0.002578,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.000363,0.472973,0.224972,0.97619,0.886179,0.021008,0.131579,0.0
0.000156,0.859797,0.331834,0.047619,0.609756,0.109244,0.105263,0.0
0.013187,0.913851,0.908886,0.261905,0.739837,0.021008,0.210526,1.0
0.000986,0.466216,0.59955,0.97619,0.154472,0.743697,0.157895,1.0
0.001707,0.635135,0.575928,0.904762,0.869919,0.819328,0.157895,1.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.184211,0.0
0.067763,0.5,0.99775,0.166667,0.674797,0.021008,0.105263,0.0
0.02014,0.511824,0.968504,0.97619,0.300813,0.021008,0.131579,0.0
0.010709,0.932432,0.497188,0.166667,0.674797,0.021008,0.131579,0.0
0.007241,0.011824,0.473566,0.97619,0.154472,0.407563,0.131579,0.0
0.016719,0.385135,0.996625,0.97619,0.154472,0.941176,0.105263,0.0
0.00473,0.890203,0.352081,0.97619,0.227642,0.529412,0.105263,0.0
0.000374,0.630068,0.420697,0.97619,0.96748,0.743697,0.131579,0.0
0.007507,0.542568,0.24027,0.97619,0.154472,0.264706,0.131579,0.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.157895,0.0
0.025223,0.260135,0.811024,0.97619,0.617886,0.743697,0.131579,0.0
0.000499,0.570946,0.010124,0.97619,0.154472,0.516807,0.157895,0.0
0.004308,0.469595,0.390326,0.97619,0.154472,0.021008,0.157895,0.0
0.005921,0.837838,0.767154,0.97619,0.617886,0.39916,0.184211,0.0
0.019074,0.119932,0.12036,0.97619,0.154472,0.722689,0.157895,0.0
0.001831,0.478041,0.443195,0.97619,0.154472,0.739496,0.105263,0.0
0.038461,0.748311,0.87964,0.97619,0.154472,0.743697,0.105263,0.0
0.000636,0.728041,0.68324,0.97619,0.154472,0.739496,0.131579,0.0
0.008188,0,0.345332,0.97619,0.227642,0.529412,0.105263,0.0
0.670751,0.332095,0.273341,0.97619,0.154472,0.021008,0.157895,0.0
0.018126,0.805743,0.957255,0.97619,0.154472,0.739496,0.236842,0.0
0.000499,0.277027,0.592801,0.97619,0.154472,0.529412,0.105263,0.0
0.001861,0.716216,0.142857,0.97619,0.926829,0.529412,0.157895,0.0
0.00177,0.153716,0.872891,0.97619,0.886179,0.802521,0.105263,0.0
0.017622,0.319257,0.079865,0.97619,0.154472,0.743697,0.131579,0.0
0.003034,0.777027,0.762655,0.97619,0.300813,0.109244,0.131579,0.0
0.000499,0.106419,0.167604,0.97619,0.227642,0.516807,0.131579,0.0
0.000499,0.283784,0.605174,0.97619,0.585366,0.516807,0.105263,0.0
0.013187,0.913851,0.908886,0.261905,0.739837,0.021008,0.236842,1.0
0.002961,0.815878,0.073116,0.97619,0.926829,0.428571,0.236842,1.0
0.005085,0.935811,0.788526,0.571429,0.252033,0.441176,0.131579,0.0
0.000499,0.277027,0.592801,0.97619,0.154472,0.529412,0.131579,0.0
0.015069,0.469595,0.817773,0.97619,0.723577,0.239496,0.131579,0.0
0.039839,0.878378,0.536558,0.97619,0.154472,0.344538,0.078947,0.0
0.009441,0.535473,0.409449,0.97619,0.886179,0.743697,0.131579,0.0
0.002578,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.000356,0.631757,0.885264,0.214286,0.113821,0.084034,0.131579,0.0
0.015915,0.205405,0.350506,0.97619,0.154472,0.936975,0.105263,0.0
0.015233,0.473986,0.206074,0.97619,0.154472,0.021008,0.131579,0.0
0.010393,0.984797,0.663667,0.97619,0.154472,0.739496,0.105263,0.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.184211,0.0
0.00025,0.158784,0.121485,0.97619,0.926829,0.743697,0.078947,0.0
0.000499,0.410473,0.467267,0.97619,0.154472,0.516807,0.131579,0.0
0.000499,0.944257,0.440945,0.97619,0.154472,0.516807,0.157895,0.0
0.033885,0.613176,0.656918,0.97619,0.178862,0.428571,0.131579,0.0
0.089471,0.136824,0.403825,0.97619,0.154472,0.844538,0.157895,0.0
0.146186,0.322635,0.11811,0.97619,0.154472,0.743697,0.131579,0.0
0.042888,0.275338,0.014623,0.97619,0.926829,0.739496,0.157895,0.0
0.023568,0.994932,0.8009,0.97619,0.065041,0.739496,0.105263,0.0
0.000368,0.472973,0.224972,0.97619,0.886179,0.021008,0.157895,0.0
0.002578,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.000088,0.714527,0.989876,0.97619,0.918699,0.021008,0.078947,0.0
0.000858,0.030405,0.187852,0.97619,0.065041,0.021008,0.157895,0.0
0.013187,0.913851,0.908886,0.261905,0.739837,0.021008,0.236842,1.0
0.021024,0.602365,0.553656,0.095238,0.138211,0.504202,0.184211,1.0
0.012822,0.925676,0.005624,0.214286,0.105691,0.344538,0.236842,1.0
0.002578,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.002257,0.496622,0.411699,0.97619,0.918699,0.802521,0.184211,0.0
0.026649,0.148649,0.208099,0.97619,0.154472,0.760504,0.131579,0.0
0.008186,0.381757,0.013498,0.97619,0.154472,0.117647,0.131579,0.0
0.002335,0.728041,0.915636,0.97619,0.658537,0.743697,0.131579,0.0
0.011993,0.119932,0.12036,0.97619,0.154472,0.630252,0.157895,0.0
0.000499,0.194257,0.827897,0.690476,0.707317,0.5,0.184211,0.0
0.012915,0.175676,0.154106,0.97619,0.154472,0.021008,0.131579,0.0
0.005435,0.881757,0.357705,0.97619,0.154472,0.94958,0.131579,0.0
0.024393,0.805743,0.957255,0.97619,0.154472,0.739496,0.184211,0.0
0.012483,0.228041,0.314961,0.190476,1,0.021008,0.157895,0.0
0.001902,0.324324,0.769404,0.97619,0.617886,0.176471,0.131579,0.0
0.000017,0.716216,0.142857,0.97619,0.926829,0.529412,0.105263,0.0
0.102136,0.765203,0.348706,0.97619,0.585366,0.02521,0.131579,0.0
0.014881,0.841216,0.289089,0.97619,0.154472,0.87395,0.105263,0.0
0.068251,0.5,0.99775,0.166667,0.674797,0.021008,0.105263,0.0
0.000396,0.212838,0.444319,0.97619,0.926829,0.739496,0.131579,0.0
0.070306,0.586486,0.490214,0.97619,0.154472,0.428571,0.157895,0.0
0.024234,0.574324,0.613048,0.97619,0.154472,0.394958,0.157895,0.0
0.003691,0.057432,0.27784,0.166667,0.674797,0.428571,0.105263,0.0
0.026441,0.251689,0.894263,0.97619,0.154472,0.021008,0.131579,0.0
0.066423,0.758446,0.029246,0.97619,0.569106,0.941176,0.131579,0.0
0.008149,0.902027,0.848144,0.97619,0.154472,0.781513,0.078947,0.0
0.014993,0.724324,0.564229,0.97619,0.154472,0.819328,0.157895,0.0
0,0.027027,0.500562,0.97619,0.585366,0.542017,0.157895,0.0
0.022892,0.577703,0.521935,0.380952,0.284553,0.747899,0.157895,0.0
0.000396,0.212838,0.444319,0.97619,0.926829,0.739496,0.131579,0.0
0.008383,0.02027,0.176603,0.166667,0.756098,0.021008,0.131579,0.0
0.043494,0.296622,0.208999,0.97619,0.154472,1,0.105263,0.0
0.00237,0.202703,0.563555,0.047619,0.764228,0.743697,0.078947,0.0
0.005899,0.5625,0.754781,0.166667,0.479675,0.743697,0.131579,0.0
0.000902,0.608108,0.286839,0.97619,0.154472,0.407563,0.157895,0.0
0.015096,0.70777,0.775028,0.97619,0.154472,0.462185,0.157895,0.0
0.000373,0.969595,0.96288,0.97619,0.00813,0.819328,0.184211,1.0
0.004449,0.722973,0.673791,0.97619,0.154472,0.739496,0.157895,0.0
0.018116,0.883446,0.03937,0.97619,0.178862,0.743697,0.131579,0.0
0.017186,0.628378,0.901012,0.97619,0.723577,0.739496,0.078947,0.0
0.013353,0.606419,0.417323,0.166667,0.756098,0.806723,0.131579,0.0
0.024393,0.805743,0.957255,0.97619,0.154472,0.739496,0.184211,0.0
0.020957,0.592568,0.448369,0.97619,0.154472,0.789916,0.157895,0.0
0.035266,0.087838,0.03712,0.97619,0.154472,0.168067,0.131579,0.0
0.013039,0.013514,0.778403,0.97619,0.577236,0.210084,0.157895,0.0
0.013353,0.606419,0.417323,0.166667,0.756098,0.806723,0.131579,0.0
0.003116,0.488176,0.856018,0.97619,0.243902,0.134454,0.105263,0.0
0.00142,0.673986,0.614173,0.166667,0.674797,0.411765,0.052632,0.0
0.000325,0.655405,0.831271,0.97619,0.154472,0.021008,0.184211,0.0
0.553203,0.780405,0.031496,0.166667,0.674797,0.021008,0.184211,0.0
0.000499,0.440541,0.416648,0.97619,0.154472,0.516807,0.105263,0.0
0.000499,0.396959,0.671091,0.952381,0.878049,0.516807,0.131579,0.0
0.0068,0.27027,0.006749,0.97619,0.154472,0.428571,0.157895,0.0
0.025069,0.275338,0.014623,0.97619,0.926829,0.739496,0.184211,0.0
0.03128,0.748311,0.87964,0.97619,0.154472,0.743697,0.105263,0.0
0.000351,0.540541,0.221597,0.97619,0.065041,0.021008,0.157895,1.0
0.026399,0.327703,0.283465,0.97619,0.154472,0.063025,0.157895,1.0
0.012089,0.628378,0.901012,0.97619,0.723577,0.529412,0.157895,0.0
0.017546,0.647973,0.482115,0.97619,0.154472,0.428571,0.184211,0.0
0.000525,0.533784,0.210349,0.97619,0.512195,0.231092,0.105263,0.0
0.003855,0.491216,0.512936,0.97619,0.154472,0.180672,0.184211,0.0
0.000499,0.168919,0.370079,0.97619,0.227642,0.516807,0.105263,0.0
0.001479,0.362838,0.447244,0.97619,0.154472,0.117647,0.184211,0.0
0.000017,0.716216,0.142857,0.97619,0.926829,0.529412,0.078947,0.0
0.000902,0.608108,0.286839,0.97619,0.154472,0.407563,0.157895,0.0
0.004651,0.755068,0.858268,0.166667,0.674797,0.239496,0.105263,0.0
0.056126,0.496622,0.411699,0.97619,0.918699,0.802521,0.184211,0.0
0.088761,0.119932,0.12036,0.97619,0.154472,0.558824,0.184211,0.0
0.01502,0.41723,0.191226,0.214286,0.98374,0.02521,0.131579,0.0
0.007687,0.252703,0.324634,0.97619,0.154472,0.117647,0.184211,0.0
0.02919,0.856419,0.692913,0.97619,0.154472,0.428571,0.131579,0.0
0.014819,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.016817,0.385135,0.996625,0.97619,0.154472,0.941176,0.131579,0.0
0.008376,0.733108,0.269966,0.97619,0.845528,0.021008,0.131579,0.0
0.005594,0.520946,0.539033,0.97619,0.154472,0.117647,0.184211,0.0
0.000297,0.297297,0.622047,0.97619,0.926829,0.021008,0.105263,0.0
0.000499,0.407095,0.318335,0.97619,0.154472,0.516807,0.105263,0.0
0.00004,0.579392,0.910011,0.97619,0.227642,0.021008,0.157895,0.0
0.010545,0.905405,0.181102,0.97619,0.154472,0.844538,0.131579,0.0
0.031602,0.119932,0.12036,0.97619,0.154472,0.680672,0.131579,0.0
0.002591,0.864865,0.876265,0.97619,0.227642,0.739496,0.184211,0.0
0.014182,0.326014,0.691789,0.047619,0.609756,0.323529,0.157895,0.0
0.000499,0.233108,0.305962,0.97619,0.154472,0.516807,0.184211,0.0
0.004036,0.744932,0.427447,0.97619,0.495935,0.428571,0.157895,0.0
0.013187,0.913851,0.908886,0.261905,0.739837,0.021008,0.184211,1.0
0.004196,0.893581,0.326209,0.690476,0.707317,0.214286,0.184211,1.0
0.023031,0.974662,0.764904,0.97619,0.617886,0.021008,0.131579,0.0
0.003204,0.998311,0.08324,0.97619,0.154472,0.021008,0.105263,0.0
0.018487,0.251689,0.205849,0.97619,0.300813,0.394958,0.184211,0.0
0.018906,0.226351,0.204724,0.97619,0.495935,0.743697,0.131579,0.0
0.002718,0.244932,0.418448,0.97619,0.154472,0,0.157895,0.0
0.018053,0.778716,0.786277,0.97619,0.227642,0.021008,0.131579,0.0
0.008445,0.608108,0.286839,0.97619,0.154472,0.407563,0.184211,0.0
0.014223,0.903716,0.552306,0.833333,0.642276,0.428571,0.105263,0.0
0.014325,0.119932,0.12036,0.97619,0.154472,0.588235,0.131579,0.0
0.102735,0.564189,0.392576,0.97619,0.536585,0.021008,0.184211,0.0
0.015905,0.902027,0.848144,0.97619,0.154472,0.781513,0.078947,0.0
0.017744,0.119932,0.12036,0.97619,0.154472,0.57563,0.157895,0.0
0.015548,0.432432,0.559055,0.119048,0.601626,0.428571,0.184211,0.0
0.01439,0.175676,0.696288,0.97619,0.227642,0.789916,0.105263,0.0
0.021406,0.010135,0.024747,0.97619,0.203252,0.390756,0.131579,0.0
0.068268,0.5,0.99775,0.166667,0.674797,0.021008,0.131579,0.0
0.143814,0.119932,0.12036,0.97619,0.154472,0.613445,0.184211,0.0
0.1381,0.695946,0.223847,0.97619,0.154472,0.638655,0.131579,0.0
0.067669,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.007423,0.011824,0.473566,0.97619,0.154472,0.407563,0.131579,0.0
0.016449,0.119932,0.12036,0.97619,0.154472,0.705882,0.131579,0.0
0.016551,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.012064,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.016869,0.722973,0.673791,0.97619,0.154472,0.739496,0.105263,0.0
0.066423,0.758446,0.029246,0.97619,0.569106,0.941176,0.157895,0.0
0.031534,0.028716,0.379078,0.97619,0.96748,0.542017,0.131579,0.0
0.002802,0.373311,0.374578,0.97619,0.154472,0.739496,0.184211,0.0
0.061884,0.695946,0.223847,0.97619,0.154472,0.563025,0.131579,0.0
0.000499,0.494932,0.458943,0.047619,0.764228,0.516807,0.157895,0.0
0.004019,0.719595,0.628796,0.738095,0.747967,0.789916,0.157895,1.0
0.000396,0.079392,0.847019,0.97619,0.154472,0.021008,0.078947,0.0
