CONTENT_LENGTH,SOURCE_APP_BYTES,WHOIS_UPDATED_DATE,REMOTE_APP_PACKETS,WHOIS_REGDATE,WHOIS_COUNTRY,WHOIS_STATEPRO,Type
0.034622,0.000241,0.689189,0.006231,0.735658,0.97619,0.926829,0.0
0.00053,0.000245,0.547297,0.006231,0.07649,0.5,0.691057,0.0
0.048976,0.000372,0.609797,0.009346,0.553431,0.97619,0.487805,0.0
0.031767,0.000289,0.135135,0.006231,0.228346,0.97619,0.723577,0.0
0.009757,0.000245,0.119932,0.006231,0.12036,0.97619,0.154472,0.0
0.027431,0.033941,0.011824,0.056854,0.473566,0.97619,0.154472,0.0
0.000297,0.000662,0.190878,0.007788,0.177728,0.97619,0.723577,0.0
0.00097,0.017453,0.608108,0.040498,0.286839,0.97619,0.154472,0.0
0.060053,0.002067,0.565878,0.023364,0.213723,0.97619,0.569106,0.0
0.011949,0.113158,0.464527,0.11215,0.588301,0.97619,0.617886,0.0
0.004445,0.055074,0.989865,0.074766,0.451069,0.97619,0.154472,0.0
0.002326,0.003441,0.728041,0.018692,0.915636,0.97619,0.658537,0.0
0.007643,0.002526,0.952703,0.014019,0.580427,0.97619,0.154472,0.0
0.002802,0.064677,0.373311,0.062305,0.374578,0.97619,0.154472,0.0
0.019257,0.03024,0.221284,0.021028,0.867267,0.97619,0.154472,0.0
0.002327,0.010936,0.728041,0.029595,0.915636,0.97619,0.658537,0.0
0.102892,0.016256,0.564189,0.028037,0.392576,0.97619,0.536585,0.0
0.00234,0.008088,0.728041,0.023364,0.915636,0.97619,0.658537,0.0
0.000362,0.004705,0.497297,0.011682,0.291789,0.97619,0.154472,0.0
0.000256,0.008325,0.515203,0.023364,0.885264,0.97619,0.154472,0.0
0.022769,0.005478,0.844595,0.01324,0.939258,0.714286,0.471545,0.0
0.013469,0.011106,0.651351,0.017134,0.55973,0.97619,0.154472,0.0
0.007646,0.000784,0.498649,0.017913,0.269741,0.97619,0.154472,0.0
0.015596,0.003791,0.898649,0.021028,0.731159,0.97619,0.065041,0.0
0.000513,0.112523,0.533784,0.112928,0.210349,0.97619,0.512195,0.0
0.010757,0.011988,0.70777,0.031931,0.775028,0.97619,0.154472,0.0
0.015869,0.236294,0.966216,0.198598,0.91676,0.047619,0.609756,0.0
0.137587,0.019863,0.119932,0.036604,0.12036,0.97619,0.154472,0.0
0.023469,0,0.33277,0,0.092238,0.690476,0.707317,0.0
0.001208,0,0.984797,0,0.663667,0.97619,0.154472,0.0
0.003477,0,0.722973,0,0.673791,0.97619,0.154472,0.0
0.004196,0.008219,0.893581,0.024922,0.326209,0.690476,0.707317,1.0
0.00217,0,0.315878,0,0.365579,0.97619,0.845528,0.0
0.023469,0,0.33277,0,0.092238,0.690476,0.707317,0.0
0.002389,0,0.285473,0,0.781777,0.166667,0.674797,0.0
0.011998,0,0.155405,0,0.652418,0.97619,0.926829,0.0
0.000499,0,0.246622,0,0.822272,0.97619,0.886179,0.0
0.011339,0,0.959459,0,0.812148,0.690476,0.707317,0.0
0.053122,0,0.798986,0,0.372328,0.97619,0.926829,0.0
0.000499,0,0.574324,0,0.515186,0.97619,0.560976,0.0
0.000902,0,0.648649,0,0.215973,0.97619,0.00813,0.0
0.000652,0,0.533446,0,0.487964,0.97619,0.154472,0.0
0.010393,0,0.984797,0,0.663667,0.97619,0.154472,0.0
0.046877,0.009531,0.275338,0.027259,0.014623,0.97619,0.926829,0.0
0.003731,0.017324,0.557432,0.030374,0.462317,0.97619,0.154472,0.0
0.02718,0.000361,0.594595,0.007788,0.564679,0.97619,0.154472,0.0
0.012917,0.000303,0.364865,0.007788,0.862767,0.714286,0.308943,0.0
0.001768,0.000354,0.831081,0.009346,0.334083,0.97619,0.243902,0.0
0.085946,0.008696,0.618243,0.008567,0.649044,0.97619,0.154472,0.0
0.140765,0.001544,0.119932,0.025701,0.12036,0.97619,0.154472,0.0
0.004462,0.000303,0.842905,0.007788,0.394826,0.047619,0.764228,0.0
0.066423,0.000325,0.758446,0.008567,0.029246,0.97619,0.569106,0.0
0.01609,0.02882,0.33277,0.05296,0.092238,0.690476,0.707317,0.0
0.010289,0.001582,0.842905,0.014019,0.394826,0.047619,0.764228,0.0
0.01453,0.017575,0.342905,0.028816,0.931384,0.97619,0.154472,0.0
0.004106,0.001354,0.589865,0.015576,0.561755,0.97619,0.154472,0.0
0.022257,0.017585,0.670608,0.029595,0.68054,0.97619,0.723577,0.0
0.000738,0.01147,0.282095,0.022586,0.307087,0.166667,0.674797,0.0
0.01664,0.000378,0.393581,0.007009,0.308211,0.97619,0.154472,0.0
0.007423,0.033643,0.011824,0.049844,0.473566,0.97619,0.154472,0.0
0.022932,0.00089,0.172297,0.011682,0.844769,0.97619,0.154472,0.0
0.014674,0.006403,0.875,0.024143,0.133858,0.357143,0.414634,0.0
0.017744,0.011114,0.119932,0.025701,0.12036,0.97619,0.154472,0.0
0.00657,0.053564,0.722973,0.049844,0.673791,0.97619,0.154472,0.0
0.005759,0.033431,0.483108,0.028037,0.446569,0.047619,0.764228,0.0
0.007476,0.130311,0.665541,0.077882,0.640045,0.97619,0.617886,0.0
0.021464,0.000993,0.815878,0.007788,0.103487,0.166667,0.479675,0.0
0.010393,0.005458,0.984797,0.021028,0.663667,0.97619,0.154472,0.0
0.068456,0,0.5,0,0.99775,0.166667,0.674797,0.0
0.00104,0,0.984797,0,0.663667,0.97619,0.154472,0.0
0.000297,0,0.130068,0,0.664792,0.97619,0.154472,0.0
0.002802,0,0.373311,0,0.374578,0.97619,0.154472,0.0
0.000531,0.000955,0.653716,0.016355,0.510686,0.333333,0.715447,1.0
0.000986,0.001822,0.466216,0.01947,0.59955,0.97619,0.154472,1.0
0.003875,0.004766,0.576014,0.018692,0.517435,0.97619,0.886179,1.0
0.003875,0.006029,0.576014,0.01947,0.517435,0.97619,0.886179,1.0
0.013187,0.032099,0.913851,0.03972,0.908886,0.261905,0.739837,1.0
0.000499,0,0.962838,0,0.436445,0.97619,0.065041,0.0
0.103402,0,0.564189,0,0.392576,0.97619,0.536585,0.0
0.019873,0,0.592568,0,0.448369,0.97619,0.154472,0.0
0.00217,0,0.315878,0,0.365579,0.97619,0.845528,0.0
0.007237,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.005771,0,0.483108,0,0.446569,0.047619,0.764228,0.0
0.000499,0,0.60473,0,0.019123,0.97619,0.178862,0.0
0.025156,0,0.412162,0,0.832396,0.97619,0.243902,0.0
0.002802,0.008105,0.373311,0.031153,0.374578,0.97619,0.154472,0.0
0.004462,0,0.842905,0,0.394826,0.047619,0.764228,0.0
0.000444,0,0.121622,0,0.084364,0.97619,0.154472,0.0
0.000499,0,0.58277,0,0.381327,0.97619,0.227642,0.0
0.000461,0.000303,0.04223,0.007788,0.059618,0.97619,0.154472,0.0
0.021429,0.000881,0.057432,0.011682,0.129359,0.261905,0.739837,0.0
0.000499,0.000273,0.893581,0.007009,0.165354,0.547619,0.382114,0.0
0.010249,0.000247,0.119932,0.006231,0.12036,0.97619,0.154472,0.0
0.00006,0.004627,0.883446,0.022586,0.697413,0.97619,0.178862,0.0
0.000513,0.000245,0.60473,0.006231,0.548931,0.97619,0.065041,0.0
0.080375,0.000338,0.900338,0.008567,0.304837,0.97619,0.617886,0.0
0.002802,0.008546,0.373311,0.033489,0.374578,0.97619,0.154472,0.0
0.010393,0.00552,0.984797,0.022586,0.663667,0.97619,0.154472,0.0
0.058717,0.023993,0.70777,0.040498,0.775028,0.97619,0.154472,0.0
0.020249,0.004291,0.898649,0.025701,0.731159,0.97619,0.065041,0.0
0.002112,0.00278,0.701014,0.028816,0.644544,0.97619,0.154472,0.0
0.000089,0.002128,0.493243,0.020249,0.455568,0.97619,0.178862,0.0
0.071741,0.111184,0.5,0.104361,0.99775,0.166667,0.674797,0.0
0.008835,0,0.489865,0,0.52306,0.380952,0.162602,0.0
0.000499,0,0.035473,0,0.839145,0.452381,0.447154,0.0
0.004036,0,0.744932,0,0.427447,0.97619,0.495935,0.0
0.000813,0.001429,0.038851,0.014798,0.654668,0.547619,0.382114,1.0
0.003405,0.003003,0.804054,0.012461,0.967379,0.904762,0.95935,1.0
0.000992,0.006962,0.094595,0.01947,0.700787,0.547619,0.382114,1.0
0.007512,0.002943,0.483108,0.008567,0.447694,0.97619,0.902439,1.0
0.013187,0.032257,0.913851,0.042835,0.908886,0.261905,0.739837,1.0
0.000537,0,0.819257,0,0.055118,0.97619,0.065041,0.0
0.001477,0,0.824324,0,0.718785,0.97619,0.617886,0.0
0.000499,0,0.915541,0,0.347582,0.97619,0.512195,0.0
0.02982,0,0.228041,0,0.314961,0.190476,1,0.0
0.002802,0,0.373311,0,0.374578,0.97619,0.154472,0.0
0.000732,0.008055,0.27027,0.014019,0.498313,0.97619,0.154472,0.0
0.001206,0,0.984797,0,0.663667,0.97619,0.154472,0.0
0.001768,0.001036,0.952703,0.007009,0.499438,0.97619,0.300813,0.0
0.013637,0.000388,0.394257,0.009346,0.252868,0.97619,0.154472,0.0
0.010486,0.000181,0.054054,0.004673,0.907762,0.97619,0.154472,0.0
0.042256,0.000341,0.483108,0.008567,0.446569,0.047619,0.764228,0.0
0.000779,0.000652,0.384122,0.014019,0.457368,0.97619,0.154472,0.0
0.034725,0.002352,0.677365,0.010125,0.15748,0.97619,0.154472,0.0
0.007709,0.000149,0.447635,0.003894,0.3982,0.97619,0.154472,0.0
0.006809,0.000517,0.942568,0.011682,0.752531,0.214286,0.292683,0.0
0.003646,0.000212,0.785473,0.005452,0.733408,0.97619,0.723577,0.0
0.083944,0.000233,0.011824,0.004673,0.473566,0.97619,0.154472,0.0
0.019885,0.000118,0.680743,0.003115,0.472441,0.97619,0.926829,0.0
0.003264,0.000089,0.373311,0.002336,0.374578,0.97619,0.154472,0.0
0.000197,0.000238,0.067568,0.006231,0.87739,0.97619,0.495935,0.0
0.136236,0.009007,0.119932,0.028816,0.12036,0.97619,0.154472,0.0
0.00025,0.001398,0.243243,0.021028,0.088864,0.97619,0.845528,0.0
0.102333,0.00331,0.564189,0.015576,0.392576,0.97619,0.536585,0.0
0.000986,0.019204,0.608108,0.030374,0.286839,0.97619,0.154472,0.0
0.068374,0.00006,0.5,0.001558,0.99775,0.166667,0.674797,0.0
0.010598,0.004854,0.464527,0.018692,0.587177,0.97619,0.617886,0.0
0.025561,0.031485,0.758446,0.047508,0.029246,0.97619,0.569106,0.0
0.002318,0.007871,0.728041,0.035826,0.915636,0.97619,0.658537,0.0
0.002107,0.00006,0.305743,0.001558,0.447019,0.97619,0.154472,0.0
0.005771,0,0.483108,0,0.446569,0.047619,0.764228,0.0
0.014645,0,0.489865,0,0.589426,0.97619,0.227642,0.0
0.002578,0,0.722973,0,0.673791,0.97619,0.154472,0.0
0.000363,0.010669,0.472973,0.020249,0.224972,0.97619,0.886179,0.0
0.000156,0,0.859797,0,0.331834,0.047619,0.609756,0.0
0.013187,0.032193,0.913851,0.041277,0.908886,0.261905,0.739837,1.0
0.000986,0.001752,0.466216,0.018692,0.59955,0.97619,0.154472,1.0
0.001707,0.001063,0.635135,0.008567,0.575928,0.904762,0.869919,1.0
0.002802,0,0.373311,0,0.374578,0.97619,0.154472,0.0
0.067763,0,0.5,0,0.99775,0.166667,0.674797,0.0
0.02014,0,0.511824,0,0.968504,0.97619,0.300813,0.0
0.010709,0,0.932432,0,0.497188,0.166667,0.674797,0.0
0.007241,0.036711,0.011824,0.065421,0.473566,0.97619,0.154472,0.0
0.016719,0.000181,0.385135,0.004673,0.996625,0.97619,0.154472,0.0
0.00473,0.000309,0.890203,0.007788,0.352081,0.97619,0.227642,0.0
0.000374,0.003774,0.630068,0.015576,0.420697,0.97619,0.96748,0.0
0.007507,0.095874,0.542568,0.080218,0.24027,0.97619,0.154472,0.0
0.002802,0.006358,0.373311,0.034268,0.374578,0.97619,0.154472,0.0
0.025223,0.065716,0.260135,0.07243,0.811024,0.97619,0.617886,0.0
0.000499,0.011208,0.570946,0.021807,0.010124,0.97619,0.154472,0.0
0.004308,0.021017,0.469595,0.033489,0.390326,0.97619,0.154472,0.0
0.005921,0.002936,0.837838,0.016355,0.767154,0.97619,0.617886,0.0
0.019074,0.016348,0.119932,0.03271,0.12036,0.97619,0.154472,0.0
0.001831,0.001363,0.478041,0.017913,0.443195,0.97619,0.154472,0.0
0.038461,0.000732,0.748311,0.009346,0.87964,0.97619,0.154472,0.0
0.000636,0.000868,0.728041,0.010125,0.68324,0.97619,0.154472,0.0
0.008188,0.038375,0,0.047508,0.345332,0.97619,0.227642,0.0
0.670751,0.18629,0.332095,0.221184,0.273341,0.97619,0.154472,0.0
0.018126,0.012907,0.805743,0.017134,0.957255,0.97619,0.154472,0.0
0.000499,0,0.277027,0,0.592801,0.97619,0.154472,0.0
0.001861,0,0.716216,0,0.142857,0.97619,0.926829,0.0
0.00177,0,0.153716,0,0.872891,0.97619,0.886179,0.0
0.017622,0,0.319257,0,0.079865,0.97619,0.154472,0.0
0.003034,0,0.777027,0,0.762655,0.97619,0.300813,0.0
0.000499,0,0.106419,0,0.167604,0.97619,0.227642,0.0
0.000499,0,0.283784,0,0.605174,0.97619,0.585366,0.0
0.013187,0.032128,0.913851,0.038162,0.908886,0.261905,0.739837,1.0
0.002961,0.000183,0.815878,0.004673,0.073116,0.97619,0.926829,1.0
0.005085,0,0.935811,0,0.788526,0.571429,0.252033,0.0
0.000499,0,0.277027,0,0.592801,0.97619,0.154472,0.0
0.015069,0,0.469595,0,0.817773,0.97619,0.723577,0.0
0.039839,0,0.878378,0,0.536558,0.97619,0.154472,0.0
0.009441,0,0.535473,0,0.409449,0.97619,0.886179,0.0
0.002578,0,0.722973,0,0.673791,0.97619,0.154472,0.0
0.000356,0.00063,0.631757,0.007788,0.885264,0.214286,0.113821,0.0
0.015915,0.000149,0.205405,0.003894,0.350506,0.97619,0.154472,0.0
0.015233,0.000311,0.473986,0.007788,0.206074,0.97619,0.154472,0.0
0.010393,0.000308,0.984797,0.007788,0.663667,0.97619,0.154472,0.0
0.002802,0.000642,0.373311,0.014798,0.374578,0.97619,0.154472,0.0
0.00025,0.000089,0.158784,0.002336,0.121485,0.97619,0.926829,0.0
0.000499,0.000118,0.410473,0.003115,0.467267,0.97619,0.154472,0.0
0.000499,0.000674,0.944257,0.01324,0.440945,0.97619,0.154472,0.0
0.033885,0.021502,0.613176,0.028816,0.656918,0.97619,0.178862,0.0
0.089471,0.00006,0.136824,0.001558,0.403825,0.97619,0.154472,0.0
0.146186,0.006947,0.322635,0.025701,0.11811,0.97619,0.154472,0.0
0.042888,0.005883,0.275338,0.024143,0.014623,0.97619,0.926829,0.0
0.023568,0,0.994932,0,0.8009,0.97619,0.065041,0.0
0.000368,0,0.472973,0,0.224972,0.97619,0.886179,0.0
0.002578,0,0.722973,0,0.673791,0.97619,0.154472,0.0
0.000088,0,0.714527,0,0.989876,0.97619,0.918699,0.0
0.000858,0,0.030405,0,0.187852,0.97619,0.065041,0.0
0.013187,0.031867,0.913851,0.034268,0.908886,0.261905,0.739837,1.0
0.021024,0.001289,0.602365,0.015576,0.553656,0.095238,0.138211,1.0
0.012822,0.000588,0.925676,0.011682,0.005624,0.214286,0.105691,1.0
0.002578,0,0.722973,0,0.673791,0.97619,0.154472,0.0
0.002257,0,0.496622,0,0.411699,0.97619,0.918699,0.0
0.026649,0,0.148649,0,0.208099,0.97619,0.154472,0.0
0.008186,0,0.381757,0,0.013498,0.97619,0.154472,0.0
0.002335,0,0.728041,0,0.915636,0.97619,0.658537,0.0
0.011993,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.000499,0,0.194257,0,0.827897,0.690476,0.707317,0.0
0.012915,0,0.175676,0,0.154106,0.97619,0.154472,0.0
0.005435,0,0.881757,0,0.357705,0.97619,0.154472,0.0
0.024393,0,0.805743,0,0.957255,0.97619,0.154472,0.0
0.012483,0.00073,0.228041,0.008567,0.314961,0.190476,1,0.0
0.001902,0.000183,0.324324,0.004673,0.769404,0.97619,0.617886,0.0
0.000017,0.000215,0.716216,0.005452,0.142857,0.97619,0.926829,0.0
0.102136,0.000212,0.765203,0.005452,0.348706,0.97619,0.585366,0.0
0.014881,0.00723,0.841216,0.01947,0.289089,0.97619,0.154472,0.0
0.068251,0.000201,0.5,0.003894,0.99775,0.166667,0.674797,0.0
0.000396,0.000206,0.212838,0.005452,0.444319,0.97619,0.926829,0.0
0.070306,0.000118,0.586486,0.003115,0.490214,0.97619,0.154472,0.0
0.024234,0.046175,0.574324,0.049065,0.613048,0.97619,0.154472,0.0
0.003691,0.000667,0.057432,0.01324,0.27784,0.166667,0.674797,0.0
0.026441,0.000932,0.251689,0.011682,0.894263,0.97619,0.154472,0.0
0.066423,0.025127,0.758446,0.048287,0.029246,0.97619,0.569106,0.0
0.008149,0.012417,0.902027,0.023364,0.848144,0.97619,0.154472,0.0
0.014993,0.001849,0.724324,0.020249,0.564229,0.97619,0.154472,0.0
0,0.000544,0.027027,0.006231,0.500562,0.97619,0.585366,0.0
0.022892,0.008242,0.577703,0.017913,0.521935,0.380952,0.284553,0.0
0.000396,0.008388,0.212838,0.02648,0.444319,0.97619,0.926829,0.0
0.008383,0,0.02027,0,0.176603,0.166667,0.756098,0.0
0.043494,0.029763,0.296622,0.045171,0.208999,0.97619,0.154472,0.0
0.00237,0,0.202703,0,0.563555,0.047619,0.764228,0.0
0.005899,0,0.5625,0,0.754781,0.166667,0.479675,0.0
0.000902,0,0.608108,0,0.286839,0.97619,0.154472,0.0
0.015096,0,0.70777,0,0.775028,0.97619,0.154472,0.0
0.000373,0.001281,0.969595,0.007788,0.96288,0.97619,0.00813,1.0
0.004449,0,0.722973,0,0.673791,0.97619,0.154472,0.0
0.018116,0,0.883446,0,0.03937,0.97619,0.178862,0.0
0.017186,0,0.628378,0,0.901012,0.97619,0.723577,0.0
0.013353,0,0.606419,0,0.417323,0.166667,0.756098,0.0
0.024393,0,0.805743,0,0.957255,0.97619,0.154472,0.0
0.020957,0,0.592568,0,0.448369,0.97619,0.154472,0.0
0.035266,0.000311,0.087838,0.007788,0.03712,0.97619,0.154472,0.0
0.013039,0.000434,0.013514,0.010125,0.778403,0.97619,0.577236,0.0
0.013353,0.000239,0.606419,0.006231,0.417323,0.166667,0.756098,0.0
0.003116,0.000497,0.488176,0.012461,0.856018,0.97619,0.243902,0.0
0.00142,0.000759,0.673986,0.01324,0.614173,0.166667,0.674797,0.0
0.000325,0.00131,0.655405,0.016355,0.831271,0.97619,0.154472,0.0
0.553203,0.001594,0.780405,0.017134,0.031496,0.166667,0.674797,0.0
0.000499,0,0.440541,0,0.416648,0.97619,0.154472,0.0
0.000499,0,0.396959,0,0.671091,0.952381,0.878049,0.0
0.0068,0.001293,0.27027,0.014798,0.006749,0.97619,0.154472,0.0
0.025069,0,0.275338,0,0.014623,0.97619,0.926829,0.0
0.03128,0,0.748311,0,0.87964,0.97619,0.154472,0.0
0.000351,0.000533,0.540541,0.007009,0.221597,0.97619,0.065041,1.0
0.026399,0.012747,0.327703,0.028816,0.283465,0.97619,0.154472,1.0
0.012089,0,0.628378,0,0.901012,0.97619,0.723577,0.0
0.017546,0,0.647973,0,0.482115,0.97619,0.154472,0.0
0.000525,0,0.533784,0,0.210349,0.97619,0.512195,0.0
0.003855,0,0.491216,0,0.512936,0.97619,0.154472,0.0
0.000499,0,0.168919,0,0.370079,0.97619,0.227642,0.0
0.001479,0,0.362838,0,0.447244,0.97619,0.154472,0.0
0.000017,0,0.716216,0,0.142857,0.97619,0.926829,0.0
0.000902,0,0.608108,0,0.286839,0.97619,0.154472,0.0
0.004651,0.019246,0.755068,0.025701,0.858268,0.166667,0.674797,0.0
0.056126,0.00026,0.496622,0.006231,0.411699,0.97619,0.918699,0.0
0.088761,0.000207,0.119932,0.005452,0.12036,0.97619,0.154472,0.0
0.01502,0.000088,0.41723,0.002336,0.191226,0.214286,0.98374,0.0
0.007687,0.000338,0.252703,0.007788,0.324634,0.97619,0.154472,0.0
0.02919,1,0.856419,1,0.692913,0.97619,0.154472,0.0
0.014819,0.021256,0.722973,0.037383,0.673791,0.97619,0.154472,0.0
0.016817,0.010172,0.385135,0.031931,0.996625,0.97619,0.154472,0.0
0.008376,0.024209,0.733108,0.034268,0.269966,0.97619,0.845528,0.0
0.005594,0.014938,0.520946,0.028816,0.539033,0.97619,0.154472,0.0
0.000297,0.000263,0.297297,0.005452,0.622047,0.97619,0.926829,0.0
0.000499,0.041813,0.407095,0.034268,0.318335,0.97619,0.154472,0.0
0.00004,0.004466,0.579392,0.01947,0.910011,0.97619,0.227642,0.0
0.010545,0.003415,0.905405,0.01324,0.181102,0.97619,0.154472,0.0
0.031602,0.022598,0.119932,0.043614,0.12036,0.97619,0.154472,0.0
0.002591,0.00077,0.864865,0.01324,0.876265,0.97619,0.227642,0.0
0.014182,0,0.326014,0,0.691789,0.047619,0.609756,0.0
0.000499,0,0.233108,0,0.305962,0.97619,0.154472,0.0
0.004036,0,0.744932,0,0.427447,0.97619,0.495935,0.0
0.013187,0.032255,0.913851,0.044393,0.908886,0.261905,0.739837,1.0
0.004196,0.008201,0.893581,0.024922,0.326209,0.690476,0.707317,1.0
0.023031,0,0.974662,0,0.764904,0.97619,0.617886,0.0
0.003204,0,0.998311,0,0.08324,0.97619,0.154472,0.0
0.018487,0,0.251689,0,0.205849,0.97619,0.300813,0.0
0.018906,0,0.226351,0,0.204724,0.97619,0.495935,0.0
0.002718,0,0.244932,0,0.418448,0.97619,0.154472,0.0
0.018053,0,0.778716,0,0.786277,0.97619,0.227642,0.0
0.008445,0,0.608108,0,0.286839,0.97619,0.154472,0.0
0.014223,0,0.903716,0,0.552306,0.833333,0.642276,0.0
0.014325,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.102735,0,0.564189,0,0.392576,0.97619,0.536585,0.0
0.015905,0.010821,0.902027,0.024143,0.848144,0.97619,0.154472,0.0
0.017744,0.02009,0.119932,0.038941,0.12036,0.97619,0.154472,0.0
0.015548,0.000118,0.432432,0.003115,0.559055,0.119048,0.601626,0.0
0.01439,0.000149,0.175676,0.003894,0.696288,0.97619,0.227642,0.0
0.021406,0.017354,0.010135,0.031153,0.024747,0.97619,0.203252,0.0
0.068268,0.000118,0.5,0.003115,0.99775,0.166667,0.674797,0.0
0.143814,0.000149,0.119932,0.003894,0.12036,0.97619,0.154472,0.0
0.1381,0.000305,0.695946,0.007788,0.223847,0.97619,0.154472,0.0
0.067669,0.022462,0.758446,0.036604,0.029246,0.97619,0.569106,0.0
0.007423,0.033808,0.011824,0.052181,0.473566,0.97619,0.154472,0.0
0.016449,0.006697,0.119932,0.023364,0.12036,0.97619,0.154472,0.0
0.016551,0.02843,0.722973,0.057632,0.673791,0.97619,0.154472,0.0
0.012064,0.021128,0.722973,0.034268,0.673791,0.97619,0.154472,0.0
0.016869,0.009433,0.722973,0.028037,0.673791,0.97619,0.154472,0.0
0.066423,0.03295,0.758446,0.047508,0.029246,0.97619,0.569106,0.0
0.031534,0,0.028716,0,0.379078,0.97619,0.96748,0.0
0.002802,0,0.373311,0,0.374578,0.97619,0.154472,0.0
0.061884,0,0.695946,0,0.223847,0.97619,0.154472,0.0
0.000499,0,0.494932,0,0.458943,0.047619,0.764228,0.0
0.004019,0.000581,0.719595,0.007009,0.628796,0.738095,0.747967,1.0
0.000396,0.00006,0.079392,0.001558,0.847019,0.97619,0.154472,0.0
0.039231,0,0.266892,0,1,0.97619,0.154472,0.0
0.011113,0,0.168919,0,0.138358,0.97619,0.154472,0.0
0,0,0.222973,0,0.025872,0.97619,0.617886,0.0
0.002802,0,0.373311,0,0.374578,0.97619,0.154472,0.0
0.001486,0,0.320946,0,0.952756,0.166667,0.756098,0.0
0.004449,0,0.722973,0,0.673791,0.97619,0.154472,0.0
0.004685,0,0.836149,0,0.399325,0.97619,0.154472,0.0
0.000499,0,0.988176,0,0.251969,0.97619,0.178862,0.0
0.013463,0,0.527027,0,0.220472,0.97619,0.243902,0.0
0.014407,0.00015,0.185811,0.003894,0.149606,0.97619,0.186992,0.0
0.022598,0.000149,0.288851,0.003894,0.537683,0.690476,0.707317,0.0
0.010458,0.012941,0.722973,0.04595,0.673791,0.97619,0.154472,0.0
0.000353,0.000233,0.679054,0.005452,0.145107,0.97619,0.154472,0.0
0.014819,0.004945,0.722973,0.021028,0.673791,0.97619,0.154472,0.0
0.000499,0.00107,0.494932,0.01324,0.458943,0.047619,0.764228,0.0
0.000291,0.003713,0.859797,0.023364,0.868391,0.97619,0.154472,0.0
0.000499,0.001213,0.35473,0.010903,0.299213,0.97619,0.569106,0.0
0.001462,0.00131,0.883446,0.016355,0.791901,0.166667,0.756098,0.0
0.011298,0.001878,0.942568,0.011682,0.752531,0.214286,0.292683,0.0
0.10363,0.032032,0.564189,0.034268,0.392576,0.97619,0.536585,0.0
0.002346,0.010869,0.728041,0.035826,0.915636,0.97619,0.658537,0.0
0.000499,0.004148,0.736486,0.014019,0.987627,0.97619,0.065041,0.0
0.017744,0.00097,0.119932,0.014019,0.12036,0.97619,0.154472,0.0
0.001947,0,0.202703,0,0.699663,0.428571,0.333333,0.0
0.000347,0,0.31723,0,0.48234,0.97619,0.154472,0.0
0.026294,0,0.658784,0,0.776153,0.285714,0.130081,0.0
0.027017,0,0.733108,0,0.248594,0.97619,0.154472,0.0
0.018784,0,0.297297,0,0.294713,0.97619,0.227642,0.0
0.008897,0.00075,0.491554,0.010903,0.391451,0.97619,0.154472,0.0
0.001888,0,0.376689,0,0.658043,0.97619,0.065041,0.0
0.005825,0,0.885135,0,0.772778,0.690476,0.707317,0.0
0.000547,0,0.883446,0,0.721035,0.97619,0.227642,0.0
0.011305,0,0.119932,0,0.12036,0.97619,0.154472,0.0
0.008927,0,0.163851,0,0.151856,0.97619,0.065041,0.0
0.034961,0,0.758446,0,0.029246,0.97619,0.569106,0.0
0.002578,0,0.722973,0,0.673791,0.97619,0.154472,0.0
0.00069,0.000119,0.566554,0.003115,0.392576,0.97619,0.154472,0.0
0.026567,0.000657,0.581081,0.014798,0.246344,0.97619,0.154472,0.0
0.000499,0.000309,0.410473,0.007788,0.822272,0.97619,0.154472,0.0
0.000499,0.000149,0.246622,0.003894,0.822272,0.97619,0.886179,0.0
0.03158,0.000183,0.202703,0.004673,0.154106,0.97619,0.617886,0.0
0.010517,0.000149,0.699324,0.003894,0.655793,0.97619,0.154472,0.0
0.010252,0.011436,0.722973,0.050623,0.673791,0.97619,0.154472,0.0
0.002326,0.009779,0.728041,0.036604,0.915636,0.97619,0.658537,0.0
0.02588,0.009028,0.285473,0.014798,0.341957,0.809524,0.317073,0.0
0.01243,0.000851,0.285473,0.014798,0.217098,0.97619,0.154472,0.0
0.017253,0.061829,0.947635,0.064642,0.116985,0.97619,0.300813,0.0
0.010147,0.001148,0.356419,0.018692,0.330709,0.5,0.691057,0.0
0.000531,0.017102,0.290541,0.028816,0.537683,0.97619,0.154472,0.0
0.007902,0.011325,0.096284,0.031153,0.147357,0.97619,0.617886,0.0
0.038199,0.02218,0.758446,0.035047,0.029246,0.97619,0.569106,0.0
0.00036,0.000992,0.75,0.017913,0.380202,0.97619,0.617886,0.0
0.032415,0.113691,0.974662,0.115265,0.764904,0.97619,0.617886,0.0
0.036138,0.003697,0.945946,0.016355,0.890889,0.47619,0.788618,0.0
0.000499,0.047219,0.372297,0.050623,0.478065,0.97619,0.154472,0.0
0.018428,0.002066,0.85473,0.009346,0.932508,0.97619,0.178862,0.0
0.000371,0,0.472973,0,0.224972,0.97619,0.886179,0.0
0.001821,0.001261,0.726351,0.011682,0.683915,0.97619,0.154472,0.0
0.019819,0,0.27027,0,0.76153,0.97619,0.065041,0.0
0.011993,0,0.119932,0,0.12036,0.97619,0.154472,0.0
